p_val avg_log2FC pct.1 pct.2 p_val_adj cluster gene
MORF4L21 0.00886543601983278 0.892473627247247 0.35 0.188 1 7 MORF4L2
BANK1 1.18298359067991e-255 25.8171212440332 0.882 0.001 2.96692284542521e-252 8 BANK1
IGHD 1.44274240527972e-250 20.4976787787768 0.765 0 3.61839795244154e-247 8 IGHD
MS4A1 8.14811728054676e-248 64.1603157237795 0.941 0.003 2.04354781396113e-244 8 MS4A1
TNFRSF13C 2.10715099365865e-247 12.9071029171671 0.941 0.003 5.2847346920959e-244 8 TNFRSF13C
PAX5 8.27713948073909e-233 14.9429744612885 0.765 0.001 2.07590658176936e-229 8 PAX5
FCRLA 2.65680658975609e-231 13.6358376923468 0.706 0 6.66327092710826e-228 8 FCRLA
ALOX5 3.65573556351699e-222 12.0066601067022 0.824 0.002 9.16858479330062e-219 8 ALOX5
NIBAN3 4.63583715430146e-212 14.6386785830072 0.647 0 1.16266795829881e-208 8 NIBAN3
SPIB 4.64441983976304e-212 14.4345283626978 0.647 0 1.16482049581257e-208 8 SPIB
LINC02397 2.11211707813975e-198 23.3837658872547 0.706 0.001 5.2971896319745e-195 8 LINC02397
BLNK 7.66456939200669e-193 14.7341312617343 0.588 0 1.92227400351528e-189 8 BLNK
LINC01857 7.67270773399166e-193 16.4861806849479 0.588 0 1.92431509968511e-189 8 LINC01857
BASP1 2.91949092646334e-184 29.2137096277865 0.941 0.007 7.32208324357006e-181 8 BASP1
RUBCNL 2.21626286441284e-175 11.0025422084847 0.588 0.001 5.55838726394741e-172 8 RUBCNL
MPEG1 5.53329854798948e-175 4.37072398877161 0.588 0.001 1.38775127583576e-171 8 MPEG1
FCRL2 1.20071554258302e-173 13.5595772339239 0.529 0 3.0113945807982e-170 8 FCRL2
LRRK2 1.20071554258302e-173 13.0676526002297 0.529 0 3.0113945807982e-170 8 LRRK2
AFF3 9.82096549765477e-162 10.9247387489112 0.882 0.008 2.46309814681182e-158 8 AFF3
BTK 2.22877110791161e-155 14.3017625703669 0.647 0.003 5.58975793864232e-152 8 BTK
GNG7 4.50822569252748e-155 8.82416847557777 0.765 0.005 1.13066300368589e-151 8 GNG7
EBF1 1.78274097159083e-154 12.0186050934623 0.471 0 4.47111435674979e-151 8 EBF1
TCL1A 1.78357999359584e-154 34.7357980675885 0.471 0 4.47321862393836e-151 8 TCL1A
BLK 7.12288735365692e-154 8.15368259760408 0.706 0.004 1.78642014829716e-150 8 BLK
IGHM 1.3234350289227e-151 105.786449179732 0.882 0.009 3.31917505253812e-148 8 IGHM
IGKC 6.98053587555917e-143 469.335511270091 0.765 0.007 1.75071839759024e-139 8 IGKC
CD79A 1.04009961916022e-142 34.3034332511974 1 0.016 2.60856984485383e-139 8 CD79A
TLR10 3.60535346664383e-142 10.8405660846214 0.529 0.001 9.04222649434273e-139 8 TLR10
ARHGAP24 2.62921471274703e-137 10.9967141493536 0.471 0.001 6.59407049956955e-134 8 ARHGAP24
GRK3 1.35352304098638e-135 10.1601048265939 0.824 0.009 3.39463578679383e-132 8 GRK3
CLECL1 2.51511935576127e-135 10.9693019576936 0.412 0 6.30791934424925e-132 8 CLECL1
IGKJ5 2.51669593110969e-135 17.6792495034524 0.412 0 6.31187339522311e-132 8 IGKJ5
JCHAIN 2.51689307205254e-135 23.1952504437375 0.412 0 6.31236782470776e-132 8 JCHAIN
HLA-DQA1 1.3501532276898e-132 19.7685514167434 0.882 0.012 3.38618429504603e-129 8 HLA-DQA1
BCL11A 2.32427633795709e-128 8.21089657444614 0.588 0.003 5.82928505559638e-125 8 BCL11A
CTSH 1.69694609123343e-126 16.1004838444086 0.706 0.007 4.25594079681343e-123 8 CTSH
MARCKS 2.26793314483684e-120 14.9004285993382 0.529 0.003 5.6879763272508e-117 8 MARCKS
CD19 1.72758840103128e-118 12.4580952802706 0.412 0.001 4.33279170978644e-115 8 CD19
VPREB3 3.38370643833524e-116 11.6439291103623 0.353 0 8.48633574734479e-113 8 VPREB3
IGLC1 3.38410359526191e-116 59.2580379567803 0.353 0 8.48733181691686e-113 8 IGLC1
IGLC2 1.97590454763249e-105 82.0538507527098 0.412 0.001 4.9555686054623e-102 8 IGLC2
PLEKHG1 2.37430708320362e-105 10.7227808834564 0.412 0.001 5.95476216467469e-102 8 PLEKHG1
LY86 5.01936479047148e-103 9.91307571888525 0.471 0.003 1.25885668945025e-99 8 LY86
HLA-DOA 8.0583737530631e-103 9.84180508869722 0.471 0.003 2.02104013726823e-99 8 HLA-DOA
COBLL1 1.30216909783017e-99 10.2620042151786 0.353 0.001 3.26584009735808e-96 8 COBLL1
BTLA 1.30220646223821e-99 9.78454048190822 0.353 0.001 3.26593380729343e-96 8 BTLA
ZNF860 4.34959468533222e-97 9.60941597093474 0.294 0 1.09087834708132e-93 8 ZNF860
PNOC 4.34959468533222e-97 9.60941597093474 0.294 0 1.09087834708132e-93 8 PNOC
PLD4 4.35095486180516e-97 11.0206210287919 0.294 0 1.09121947934073e-93 8 PLD4
TBC1D9 4.35112491348648e-97 12.2451036153974 0.294 0 1.09126212830241e-93 8 TBC1D9
NCF4 5.3533594069464e-96 5.78511201984294 0.588 0.007 1.34262253926216e-92 8 NCF4
MEF2C 5.01406375279216e-95 5.64583190622756 0.706 0.011 1.25752718920027e-91 8 MEF2C
HLA-DQB1 3.80283131699456e-92 7.15053824645783 0.706 0.012 9.53750094302235e-89 8 HLA-DQB1
ID3 5.12412392005322e-84 23.2877337173124 0.941 0.03 1.28513027914935e-80 8 ID3
CD22 6.48546474829024e-81 7.87393699768338 0.294 0.001 1.62655455887119e-77 8 CD22
DAPP1 3.43890109239899e-80 6.31165830739332 0.647 0.012 8.62476393973666e-77 8 DAPP1
CCSER1 6.94893823990707e-79 8.66202073009335 0.412 0.003 1.74279371056869e-75 8 CCSER1
COL9A3 1.21565661179512e-77 9.6005647661396 0.353 0.002 3.04886678238217e-74 8 COL9A3
RNASE6 2.77311974187514e-77 6.31579522434386 0.353 0.002 6.95498431262286e-74 8 RNASE6
HLA-DRB5 4.87443086998678e-73 26.5646955297546 0.471 0.006 1.22250726219268e-69 8 HLA-DRB5
TCF4 1.16252311974271e-69 27.6944785817282 0.941 0.039 2.91560798431471e-66 8 TCF4
FCGR2B 7.35378751145139e-65 7.05338810119613 0.647 0.017 1.84432990787201e-61 8 FCGR2B
USP6NL 3.67841170412977e-63 8.71314623176295 0.412 0.005 9.22545655395747e-60 8 USP6NL
HLA-DMB 2.73168959920025e-60 12.3197785465854 0.941 0.047 6.85107751479422e-57 8 HLA-DMB
TMEM154 1.34749558928764e-58 10.6243418902442 0.588 0.016 3.37951893793339e-55 8 TMEM154
CCR71 1.47905084188832e-58 4.94636844214867 0.882 0.042 3.70945951145592e-55 8 CCR7
PALM2-AKAP21 4.29433659304802e-58 8.43419306546121 0.882 0.041 1.07701961753644e-54 8 PALM2-AKAP2
HLA-DMA 2.43121770915283e-56 9.96901943862254 0.941 0.051 6.09749401455531e-53 8 HLA-DMA
OSBPL10 1.48865005473205e-55 8.00236247725718 0.412 0.007 3.73353433726797e-52 8 OSBPL10
NIPSNAP3B 6.15609075097141e-54 6.48975221599073 0.294 0.003 1.54394756034363e-50 8 NIPSNAP3B
MNDA 7.74559628923465e-54 5.25221248373938 0.294 0.003 1.94259554934005e-50 8 MNDA
KYNU 7.74559628923465e-54 4.15763751438817 0.294 0.003 1.94259554934005e-50 8 KYNU
BCL7A 1.68330027450049e-53 6.31145301380776 0.353 0.005 4.22171708844723e-50 8 BCL7A
HMOX1 6.36260523769885e-53 3.73056186973712 0.529 0.013 1.59574139361487e-49 8 HMOX1
PDLIM1 3.09909027165145e-52 6.2566987991939 0.824 0.04 7.77251840130184e-49 8 PDLIM1
CCR6 6.80571181925469e-50 11.5472265125616 0.353 0.005 1.70687252426908e-46 8 CCR6
MARCH1 8.32386047519276e-50 6.63103114975078 0.353 0.005 2.08762420717834e-46 8 MARCH1
STAP1 4.64711698079337e-47 5.43845944182884 0.471 0.012 1.16549693878298e-43 8 STAP1
SWAP70 8.25796032749203e-47 10.392902651403 0.941 0.064 2.071096450135e-43 8 SWAP70
LINC00926 1.75839311163908e-46 7.85765023785441 0.353 0.006 4.41004992399081e-43 8 LINC00926
CD40 4.38408789155516e-46 8.09070162449973 0.882 0.057 1.09952924320203e-42 8 CD40
BEND4 4.65981823559298e-44 5.51139056741403 0.294 0.004 1.16868241348672e-40 8 BEND4
CNN3 8.33652105970343e-43 6.92350756487902 0.412 0.01 2.09079948177362e-39 8 CNN3
IGHA1 1.51088031454552e-40 13.4707133084859 0.294 0.005 3.78928782888015e-37 8 IGHA1
ZC3H12D 1.66504450705412e-40 6.4218749204143 0.294 0.005 4.17593162369174e-37 8 ZC3H12D
RALGPS2 2.56921661703579e-39 13.010516131736 1 0.097 6.44359527552576e-36 8 RALGPS2
ZC2HC1A 1.81475303822306e-37 7.95579103654079 0.294 0.005 4.55140061986345e-34 8 ZC2HC1A
HLA-DOB 9.92272582926791e-37 6.21958231213281 0.353 0.009 2.48861963798039e-33 8 HLA-DOB
SOCS3 8.45373922963254e-35 6.52974490992665 0.294 0.006 2.12019779879184e-31 8 SOCS3
SPINT2 1.30908709315019e-33 1.70798393988179 0.412 0.014 3.28319042962067e-30 8 SPINT2
BMF 1.84935351097509e-33 4.73034397402529 0.412 0.014 4.63817860552552e-30 8 BMF
CD27 6.93100348873442e-33 9.84571838331919 0.471 0.02 1.73829567497459e-29 8 CD27
CCDC50 1.08668672438757e-32 7.02864958218188 0.882 0.082 2.72541030476404e-29 8 CCDC50
NCF1 3.76661950460573e-32 2.65502772724632 0.941 0.098 9.44668171755116e-29 8 NCF1
PHACTR1 1.71661834262834e-31 6.01091423624176 0.471 0.021 4.30527880331187e-28 8 PHACTR1
ARMH1 2.5169350050196e-30 3.15807482205778 0.294 0.007 6.31247299258916e-27 8 ARMH1
CD79B 2.7406142845347e-30 9.09339022760317 1 0.127 6.87346062561303e-27 8 CD79B
GNB4 2.25667883121663e-26 4.73773692541259 0.471 0.026 5.65975050869132e-23 8 GNB4
TENT5C 1.65870003032986e-24 4.41851933718371 0.706 0.065 4.16001967606729e-21 8 TENT5C
MYO1E 2.30200504459374e-24 5.46467760839902 0.471 0.028 5.7734286518411e-21 8 MYO1E
KIAA0040 8.21094350269401e-24 6.40866382643601 0.765 0.09 2.05930463047566e-20 8 KIAA0040
EMILIN2 2.93490219465833e-22 6.09464247221886 0.412 0.024 7.36073470420308e-19 8 EMILIN2
UBE2E2 5.06977037319489e-22 8.39326288064067 0.294 0.011 1.27149840959728e-18 8 UBE2E2
IQCB1 1.63178314706357e-20 5.30696439926202 0.588 0.055 4.09251213283543e-17 8 IQCB1
CXCR5 8.57931348073745e-20 4.93769465861277 0.353 0.02 2.15169182096895e-16 8 CXCR5
CCDC106 8.57931348073745e-20 4.93769465861277 0.353 0.02 2.15169182096895e-16 8 CCDC106
HLA-DPB1 1.13707928958083e-19 61.2692171116423 1 0.256 2.85179485826873e-16 8 HLA-DPB1
IFT57 1.16493413037389e-19 2.63500443909084 0.706 0.086 2.92165479897773e-16 8 IFT57
SEL1L3 1.26576354802251e-19 10.6232646248378 0.529 0.047 3.17453497844045e-16 8 SEL1L3
SNX21 7.65024212269827e-19 4.93604120962432 1 0.227 1.91868072437273e-15 8 SNX2
PDE4B 1.38660542016354e-18 5.2561563043492 0.412 0.03 3.47760639377015e-15 8 PDE4B
MICAL3 2.23300631429943e-18 3.88466178598322 0.412 0.029 5.60037983626298e-15 8 MICAL3
CAPG1 3.30352632023207e-18 3.9459567406202 0.471 0.038 8.28524401114203e-15 8 CAPG
SESN3 3.53394355506098e-18 6.56734057392227 0.647 0.078 8.86313043609294e-15 8 SESN3
BMP2K 9.88217979815182e-18 0.779618467548274 0.412 0.03 2.47845069337648e-14 8 BMP2K
TPD52 1.14220063135863e-17 4.90030391331352 0.765 0.113 2.86463918344745e-14 8 TPD52
TMEM19 6.57917954598626e-17 3.59569885726 0.412 0.032 1.65005823013335e-13 8 TMEM19
STX7 6.58330070077686e-17 22.9724232851573 0.941 0.235 1.65109181575484e-13 8 STX7
YBX3 1.02182416967407e-16 0.990709593701541 0.412 0.032 2.56273501754258e-13 8 YBX3
INPP5F 1.40789392945229e-16 4.96432313020905 0.353 0.024 3.53099797506634e-13 8 INPP5F
SMC6 2.50671480268073e-16 18.188958360099 0.824 0.142 6.28684072512327e-13 8 SMC6
PIM2 5.27166929587632e-16 5.3879988188511 0.765 0.129 1.32213465940578e-12 8 PIM2
WARS 5.63330312281726e-16 10.1793533284696 0.588 0.076 1.41283242320257e-12 8 WARS
ZNF395 5.85447785322468e-16 3.89397558674681 0.588 0.07 1.46830304558875e-12 8 ZNF395
MYO1C 6.16646381071231e-16 3.01053176574267 0.294 0.017 1.54654912372665e-12 8 MYO1C
MCM5 7.86158418804851e-16 4.2970962294791 0.706 0.115 1.97168531436257e-12 8 MCM5
ACP5 1.72077953323012e-15 6.15098550952496 0.471 0.049 4.31571506934113e-12 8 ACP5
ORAI2 1.81585376973346e-15 11.5844382026916 1 0.333 4.55416125449153e-12 8 ORAI2
PLEKHF2 2.41481151517798e-15 3.85761873854304 0.706 0.105 6.05634728006637e-12 8 PLEKHF2
P2RY101 1.15554106908242e-14 5.33035834119138 0.882 0.183 2.89809700125871e-11 8 P2RY10
AASS 1.46103923675142e-14 3.26914739724203 0.294 0.019 3.66428640577255e-11 8 AASS
CCDC112 1.62185313012275e-14 2.9028123312391 0.294 0.019 4.06760765034786e-11 8 CCDC112
IRF81 2.7269938869593e-14 8.62971195831435 0.765 0.146 6.83930066849392e-11 8 IRF8
CD741 5.52685837894805e-14 9.35847939163354 1 0.553 1.38613608144017e-10 8 CD74
UBR5-AS1 1.01800271720069e-13 3.70087565025244 0.294 0.02 2.55315081473932e-10 8 UBR5-AS1
CYB561A3 1.09100883680531e-13 5.95280035757796 0.588 0.084 2.73625016270771e-10 8 CYB561A3
POU2F2 1.75692276402093e-13 12.3748034324419 0.941 0.314 4.40636229216448e-10 8 POU2F2
CEP170 1.91411891425503e-13 2.63483316625824 0.471 0.055 4.80061023695162e-10 8 CEP170
POLD1 2.57389656575211e-13 3.77780656843944 0.294 0.021 6.4553325869063e-10 8 POLD1
STAT21 2.80521369660152e-13 5.08822755119395 0.824 0.179 7.0354759510766e-10 8 STAT2
HERPUD1 2.86456965377951e-13 17.7517604234403 0.941 0.273 7.18434069167902e-10 8 HERPUD1
SOCS1 2.89505899747596e-13 8.41552872848751 0.706 0.135 7.26080796566971e-10 8 SOCS1
CNR2 3.88539030995776e-13 3.81852396097984 0.412 0.042 9.74455889737407e-10 8 CNR2
LTA4H 4.59862507896807e-13 3.50920641618561 0.706 0.136 1.15333516980519e-09 8 LTA4H
DENND5B 5.49622161745249e-13 3.94621195322548 0.294 0.022 1.37845238165709e-09 8 DENND5B
CNN2 5.83648328679923e-13 0.893425284273463 0.765 0.155 1.46379000832925e-09 8 CNN2
MAP4K4 5.8491378909932e-13 3.96397264380084 0.824 0.194 1.4669637830611e-09 8 MAP4K4
STAT1 6.09752833235999e-13 2.1862006828599 0.941 0.299 1.52926010575589e-09 8 STAT1
RNASET2 9.5270672975487e-13 6.2294949721475 0.765 0.165 2.38938847822521e-09 8 RNASET2
IRF5 1.27939082275222e-12 3.61971818132564 0.294 0.022 3.20871218346256e-09 8 IRF5
ODC11 1.85503843293841e-12 4.61236365504069 0.647 0.115 4.65243638980953e-09 8 ODC1
ASPHD2 1.87149051003759e-12 4.10524268850218 0.353 0.033 4.69369819917427e-09 8 ASPHD2
SLC43A2 2.02086348656253e-12 3.54711829371314 0.412 0.045 5.06832562429883e-09 8 SLC43A2
COTL1 2.6541784230641e-12 25.1991142409161 0.706 0.132 6.65667948504477e-09 8 COTL1
LAP3 2.78074796459502e-12 10.3105399910943 0.882 0.249 6.9741158952043e-09 8 LAP3
TMEM156 3.5007731554839e-12 3.52323507078217 0.588 0.098 8.77993907395363e-09 8 TMEM156
RPS161 4.12650869961630e-12 9.33271401205356 1 0.978 1.03492838186377e-08 8 RPS16
RPLP01 4.69862029622023e-12 6.44682997737198 1 0.813 1.17841397029203e-08 8 RPLP0
SMARCB11 5.90506162368558e-12 5.07993908601734 0.824 0.237 1.48098945522034e-08 8 SMARCB1
HHEX 8.60606897185686e-12 2.79868260031621 0.471 0.061 2.1584020981417e-08 8 HHEX
RPL23 1.53028551542699e-11 10.7749251637756 1 0.794 3.83795607269088e-08 8 RPL23
IMPDH21 1.97750545486628e-11 4.60326904913317 0.765 0.173 4.95958368080464e-08 8 IMPDH2
BCAS4 2.6348356416618e-11 5.18269775253929 0.588 0.1 6.60816778928781e-08 8 BCAS4
CD37 4.99463233375294e-11 28.0283314323381 0.941 0.701 1.25265378930524e-07 8 CD37
RNASEH2B 7.19690165812938e-11 4.05400056753297 0.647 0.135 1.80498293585885e-07 8 RNASEH2B
RPL13A 7.59413421407112e-11 28.086716290625 1 0.993 1.90460886088904e-07 8 RPL13A
ERP291 9.97101050254013e-11 3.99099871335137 1 0.517 2.50072943403706e-07 8 ERP29
RASGRP2 1.27954018781603e-10 5.69573310426105 0.765 0.193 3.2090867910426e-07 8 RASGRP2
FCMR 1.56397831053064e-10 5.68277754495013 0.882 0.336 3.92245760281084e-07 8 FCMR
RPS19 1.62200622947851e-10 22.3164854872044 1 0.993 4.06799162353209e-07 8 RPS19
PEBP11 1.75806340869006e-10 3.9548495173467 0.941 0.328 4.40922302899467e-07 8 PEBP1
RPSA 1.82087596049087e-10 23.7591150270223 1 0.955 4.56675690891111e-07 8 RPSA
SHMT21 1.91102958674678e-10 3.21710725871467 0.706 0.16 4.79286220356093e-07 8 SHMT2
RPL6 1.91983900622968e-10 12.2171351160073 1 0.985 4.81495622762404e-07 8 RPL6
RPL171 2.03589781660436e-10 6.44683987883033 1 0.992 5.10603172404374e-07 8 RPL17
TMOD2 2.71820496038346e-10 3.05089832593304 0.294 0.028 6.81725804064171e-07 8 TMOD2
TMSB10 2.93476220356542e-10 32.2247152057124 1 0.982 7.36038360654206e-07 8 TMSB10
RPS171 3.86855371902342e-10 3.56141824194425 1 0.78 9.70233272731073e-07 8 RPS17
PXK 4.13226062688721e-10 2.39002498945909 0.706 0.162 1.03637096522331e-06 8 PXK
NAP1L11 5.09839888051828e-10 7.52384180832223 1 0.597 1.27867843923398e-06 8 NAP1L1
RPL23A1 6.76904161212213e-10 9.33222672188559 1 0.987 1.69767563632023e-06 8 RPL23A
PSME1 7.23555641572368e-10 12.757073627775 1 0.82 1.8146775490635e-06 8 PSME1
RPL37A 8.33870886369543e-10 20.8697360985873 1 0.979 2.09134818301481e-06 8 RPL37A
ARHGEF61 8.6019836148692e-10 2.61539511541455 0.765 0.181 2.15737749060919e-06 8 ARHGEF6
SIPA1L1 8.79305136360475e-10 3.39562337376551 0.588 0.118 2.20529728199207e-06 8 SIPA1L1
RPL211 9.78447699343616e-10 7.81943829420406 1 0.99 2.45394682995379e-06 8 RPL21
RPLP21 1.28923749743108e-09 2.04407676064968 1 0.976 3.23340764355715e-06 8 RPLP2
METTL8 1.42599429375198e-09 2.97359549479579 0.471 0.076 3.57639368872997e-06 8 METTL8
SMIM14 1.44126682261077e-09 4.25421708908651 0.706 0.184 3.61469719110781e-06 8 SMIM14
SNX31 1.51036139103225e-09 8.04719237272007 0.941 0.5 3.78798636870888e-06 8 SNX3
TALDO1 1.57639789803297e-09 20.4204070519363 0.824 0.329 3.95360592826669e-06 8 TALDO1
UBA521 1.6823423860739e-09 1.3116955234651 1 0.933 4.21931470427335e-06 8 UBA52
RPL28 1.7024534849665e-09 29.5298295183751 1 0.984 4.26975334029599e-06 8 RPL28
GBP41 1.73498408354149e-09 6.09917308144815 0.882 0.454 4.35134008152205e-06 8 GBP4
SLC25A6 1.78949401039519e-09 14.7561334479849 0.941 0.67 4.48805097807115e-06 8 SLC25A6
UGCG 1.81086887969929e-09 2.95612627614369 0.471 0.076 4.54165915028583e-06 8 UGCG
EBLN3P 1.82664610635462e-09 3.52747414725763 0.824 0.261 4.5812284347374e-06 8 EBLN3P
LGALS91 1.85675610143564e-09 3.64049589989323 0.471 0.076 4.65674430240059e-06 8 LGALS9
EIF3H1 1.86928727743234e-09 5.96823736125906 0.941 0.572 4.68817249180031e-06 8 EIF3H
GNAS 1.98598240786545e-09 26.2147952549847 1 0.891 4.98084387892656e-06 8 GNAS
PARP141 2.70916354248977e-09 2.19406396410421 1 0.556 6.79458216456435e-06 8 PARP14
RPL27A1 2.835433261837e-09 5.0041443977951 1 0.909 7.11126662068719e-06 8 RPL27A
EIF4B1 3.37351750635748e-09 2.84004715414532 1 0.601 8.46078190594456e-06 8 EIF4B
EIF3F1 3.85933470810149e-09 0.903066787724914 0.941 0.678 9.67921144791853e-06 8 EIF3F
ARF62 4.07785601020863e-09 1.92366883338583 1 0.699 1.02272628736033e-05 8 ARF6
RPL411 4.35576752506169e-09 1.64949739020133 0.941 0.895 1.09242649528547e-05 8 RPL41
MAP3K1 4.5517214380151e-09 3.84081116177221 0.647 0.155 1.14157173665419e-05 8 MAP3K1
CYSLTR11 4.91948690146579e-09 2.63478725124082 0.471 0.08 1.23380731488762e-05 8 CYSLTR1
SAMD9L1 6.72816141516215e-09 3.54615923104364 0.941 0.399 1.68742288292267e-05 8 SAMD9L
CORO1A 6.87761309103725e-09 6.09473989751253 1 0.736 1.72490536323214e-05 8 CORO1A
THOC6 7.40694388007782e-09 2.75236310371067 0.471 0.08 1.85766152512352e-05 8 THOC6
RPL271 7.51936835762532e-09 7.88541586589839 1 0.951 1.88585758409243e-05 8 RPL27
VRK2 1.08460332043258e-08 2.35932876957299 0.471 0.08 2.72018512764491e-05 8 VRK2
NUP88 1.17913015491466e-08 2.74545067605825 0.529 0.105 2.95725842852596e-05 8 NUP88
RCSD11 1.18396832158263e-08 5.69592341958831 0.824 0.422 2.96939255052924e-05 8 RCSD1
SLC25A5 1.41521665707242e-08 4.99194487471915 1 0.608 3.54936337593762e-05 8 SLC25A5
UTP20 1.46632267420692e-08 3.48872994304092 0.412 0.066 3.67753726691096e-05 8 UTP20
TXN 1.51371463290564e-08 10.7647271437231 0.824 0.264 3.79639629932735e-05 8 TXN
UBE2L61 1.76292386776973e-08 3.93994137075542 0.941 0.423 4.42141306036648e-05 8 UBE2L6
SYK1 1.97571590935355e-08 4.47340272084214 0.647 0.175 4.9550955006587e-05 8 SYK
RNF141 2.12123859503613e-08 3.00504258415604 0.353 0.049 5.32006639635062e-05 8 RNF141
LAMTOR5 2.6198878927903e-08 6.94020330013699 1 0.448 6.57067883511808e-05 8 LAMTOR5
ST6GAL1 2.7191436185388e-08 6.28859380834051 0.647 0.176 6.8196121952953e-05 8 ST6GAL1
AC024560.5 2.72222414380016e-08 2.67631229363089 0.353 0.049 6.82733815265081e-05 8 AC024560.5
DTX3L1 2.9644107627561e-08 1.86471568714162 0.824 0.316 7.4347421929923e-05 8 DTX3L
PSMB9 3.47567435837074e-08 6.15943917507608 1 0.755 8.71699129079381e-05 8 PSMB9
NPM11 3.49502980124866e-08 2.03674224685752 1 0.822 8.76553474153163e-05 8 NPM1
EVI5 3.52421757560548e-08 2.24640115543107 0.294 0.035 8.83873767961856e-05 8 EVI5
MCRIP2 3.76619983575798e-08 1.83823769424123 0.412 0.066 9.44562918808101e-05 8 MCRIP2
ATG4C 3.87970670279118e-08 5.25423822292406 0.353 0.053 9.73030441060028e-05 8 ATG4C
ABHD10 5.21195329803971e-08 2.02026972377838 0.412 0.067 0.000130715788714836 8 ABHD10
GBP21 5.51950304496051e-08 7.70544076044884 0.882 0.607 0.00013842913636761 8 GBP2
HVCN1 5.69738121002815e-08 3.05753819262578 0.353 0.052 0.000142890320747506 8 HVCN1
ZBTB18 6.75264619877678e-08 5.26712209864623 0.294 0.038 0.000169356366665322 8 ZBTB18
SET 6.95350901983044e-08 3.5614222725297 1 0.811 0.000174394006217347 8 SET
STRBP 7.05789004476331e-08 6.38517360398776 0.647 0.184 0.000177011882322664 8 STRBP
SMDT11 7.09814089749599e-08 3.52025924815183 0.824 0.42 0.000178021373709199 8 SMDT1
ANXA72 7.4387304189507e-08 1.87946127917833 0.882 0.368 0.000186563358907284 8 ANXA7
C7orf50 7.85592987111064e-08 3.27409168727927 0.471 0.096 0.000197026721167455 8 C7orf50
CD48 8.78241701176391e-08 7.5992528529668 1 0.775 0.000220263018655039 8 CD48
SLC25A3 9.15152111049122e-08 3.56076174924831 1 0.679 0.00022952014945112 8 SLC25A3
IRF11 9.95651198655755e-08 2.31454841864552 1 0.839 0.000249709320622863 8 IRF1
ATP2B11 1.06600277340621e-07 3.1377947520524 0.706 0.214 0.000267353495570277 8 ATP2B1
HSP90AB1 1.09908921334559e-07 18.9240152289111 1 0.763 0.000275651574707075 8 HSP90AB1
CDV31 1.22047735071529e-07 2.84788703292641 0.882 0.347 0.000306095719559396 8 CDV3
TMEM243 1.23804915178661e-07 3.54671839779117 0.706 0.202 0.000310502727268081 8 TMEM243
CYTIP 1.36013443055332e-07 7.06513684205947 0.941 0.49 0.000341121715182773 8 CYTIP
NFKBIE 1.36579355954601e-07 3.41046967202946 0.412 0.077 0.000342541024734138 8 NFKBIE
C1QBP1 1.37843532030755e-07 2.76625297237945 0.824 0.316 0.000345711578333134 8 C1QBP
PSMA21 1.92926880935797e-07 7.27613536093837 1 0.574 0.000483860617386979 8 PSMA2
FBXO61 2.36231474729401e-07 2.76554058834995 0.529 0.124 0.000592468538621338 8 FBXO6
PSMA4 2.72033899041645e-07 6.10699976163184 0.941 0.463 0.000682261018796446 8 PSMA4
HNRNPD2 3.03785811045353e-07 2.64637588436802 0.941 0.479 0.000761894814101746 8 HNRNPD
TMED8 3.09155166530067e-07 2.57151913453424 0.412 0.076 0.000775361157657409 8 TMED8
ANKRD13A 3.11878389883106e-07 3.01135441940946 0.529 0.124 0.000782191001826831 8 ANKRD13A
PTGES31 3.68274784353581e-07 2.73635565174444 1 0.697 0.000923633159158782 8 PTGES3
ADRM11 3.98533616905933e-07 3.40755275410488 0.882 0.375 0.00099952231120008 8 ADRM1
PPM1K1 4.17980222162503e-07 1.61734722832086 0.882 0.403 0.00104829439718356 8 PPM1K
DNAJC191 4.34689047961762e-07 2.13650789961351 0.824 0.283 0.0010902001322881 8 DNAJC19
CLEC2D 4.5624966140482e-07 27.6155434183846 1 0.726 0.00114427415080329 8 CLEC2D
OXA1L1 4.7717626711902e-07 2.78112572561143 0.706 0.206 0.0011967580779345 8 OXA1L
PARP91 5.08992884738671e-07 2.58232922760436 0.706 0.249 0.00127655415492459 8 PARP9
NT5DC11 5.12417698826839e-07 1.99955075736696 0.529 0.124 0.00128514358865771 8 NT5DC1
AC016747.1 5.3258550732405e-07 2.18013587009217 0.294 0.041 0.00133572445236872 8 AC016747.1
POLD4 6.09875950524261e-07 3.51685852817899 0.824 0.415 0.00152956888391485 8 POLD4
CD55 6.64228598233576e-07 4.4684211390638 0.353 0.063 0.00166588532436981 8 CD55
CHRAC11 6.71188472157479e-07 2.24694644935979 0.706 0.229 0.00168334068817096 8 CHRAC1
NDUFV21 7.41439476568343e-07 4.83840739026894 0.882 0.458 0.0018595302072334 8 NDUFV2
TYMP2 7.45801040366549e-07 5.52217362210779 0.588 0.178 0.00187046900923931 8 TYMP
NME22 8.74441198219808e-07 3.89331788151162 0.941 0.54 0.00219309852513528 8 NME2
BCL21 9.0547140528257e-07 6.40150214925698 0.471 0.11 0.00227092228444868 8 BCL2
STK17B1 1.02373646263659e-06 1.86200246021267 1 0.733 0.00256753104829257 8 STK17B
IKZF31 1.19480391245699e-06 2.34050400988043 1 0.681 0.00299656821244214 8 IKZF3
CCT41 1.21344112100251e-06 1.73974263359023 0.824 0.446 0.0030433103314743 8 CCT4
