p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
PPP3R1.1	0.00105431819990759	0.805732631620556	0.349	0.2	1	7	PPP3R1
SLC12A2	0.00106559095505295	0.921865209755917	0.205	0.093	1	7	SLC12A2
ZBTB11	0.00106832057116198	0.641967349232854	0.41	0.24	1	7	ZBTB11
CFAP298	0.00107260784524231	0.921624886203271	0.349	0.201	1	7	CFAP298
PUM1	0.00107409796654816	0.614717617326882	0.506	0.332	1	7	PUM1
ECD	0.00108315373741939	1.1785262841337	0.169	0.071	1	7	ECD
CEP68.1	0.00109340417317442	1.32455090729172	0.12	0.043	1	7	CEP68
HAUS2	0.0010969485097032	1.11389300349125	0.205	0.095	1	7	HAUS2
NAA50	0.00109993357752974	0.586232809150865	0.47	0.295	1	7	NAA50
CCDC25	0.00110092985962124	0.800071965424112	0.313	0.169	1	7	CCDC25
CCDC28A.1	0.00110289422635585	-1.6955391684366	0.084	0.236	1	7	CCDC28A
RAD51D	0.00111436252456431	1.08372020330804	0.241	0.12	1	7	RAD51D
RGS14.1	0.00111927034888936	-2.80000776348739	0.024	0.154	1	7	RGS14
C7orf50	0.00111999095155926	1.04971540128395	0.193	0.086	1	7	C7orf50
WDR60	0.00112020676617212	0.973939460032811	0.241	0.119	1	7	WDR60
KIAA1191	0.00112052989893542	0.964552634908519	0.217	0.102	1	7	KIAA1191
MMAB	0.00112162512085024	1.41699781713663	0.133	0.05	1	7	MMAB
RXYLT1	0.00112788269184387	1.10642386859696	0.181	0.079	1	7	RXYLT1
SEC23IP	0.00112814404945105	1.15519147484476	0.229	0.112	1	7	SEC23IP
TNPO1	0.00113647389047238	0.688054583612379	0.434	0.272	1	7	TNPO1
DEF6.2	0.00114072220840623	-1.1570827350374	0.217	0.379	1	7	DEF6
TRBC2.2	0.00114767641593839	0.427063405983163	0.843	0.727	1	7	TRBC2
GATC	0.00114797677700529	0.870561398681593	0.301	0.164	1	7	GATC
ACTL6A.1	0.00115553399691915	1.1903529428808	0.229	0.113	1	7	ACTL6A
ARHGEF6.1	0.00115911804075866	-2.24077031899667	0.048	0.188	1	7	ARHGEF6
PMEPA1.3	0.00116733494808238	-1.02741052017556	0.313	0.469	1	7	PMEPA1
ABCA2.2	0.00117357823438871	-3.53003898266362	0.012	0.134	1	7	ABCA2
CHPT1	0.00117855511587796	1.34091342029135	0.133	0.05	1	7	CHPT1
FOXK1	0.00117986789471483	0.902025346394859	0.289	0.154	1	7	FOXK1
CLTB.1	0.00118442234415017	0.527502520539178	0.566	0.37	1	7	CLTB
NT5C.2	0.00118773565086905	0.722281193667702	0.446	0.278	1	7	NT5C
LUC7L.2	0.00119545417307119	0.727730675355301	0.361	0.211	1	7	LUC7L
GZF1	0.00119805735224868	1.45864329623833	0.145	0.058	1	7	GZF1
AGO4.1	0.00119924137884518	-2.79503574269621	0.024	0.153	1	7	AGO4
COG3	0.00121116209126655	1.25085519862518	0.193	0.088	1	7	COG3
NUDT15	0.00121272125309056	1.42740666333484	0.108	0.037	1	7	NUDT15
DTNBP1.1	0.00121787939710814	-1.80085857878052	0.072	0.219	1	7	DTNBP1
C12orf29.1	0.00122528906241939	1.28292338860186	0.181	0.081	1	7	C12orf29
CHD2.1	0.00122807036300377	-0.828487856796155	0.422	0.566	1	7	CHD2
EYA3.2	0.00123136876239514	0.923823251722399	0.241	0.119	1	7	EYA3
AFTPH.3	0.0012356194096879	0.546034694204556	0.458	0.283	1	7	AFTPH
RWDD4.1	0.001239454022212	0.927299304548868	0.253	0.128	1	7	RWDD4
FEM1A	0.00125581439044583	0.885462154653193	0.241	0.118	1	7	FEM1A
PMPCA	0.00125888051996684	1.07433991376082	0.253	0.132	1	7	PMPCA
CRK.1	0.00128104944134449	0.861723125705738	0.301	0.163	1	7	CRK
HSH2D.3	0.00128584636259015	-1.362740091294	0.157	0.315	1	7	HSH2D
MCUR1	0.00128737925251907	1.3012914305402	0.205	0.098	1	7	MCUR1
NKG7.2	0.00128959678231734	-0.254742254493469	1	0.981	1	7	NKG7
VTA1	0.00129239588557405	0.912379797713085	0.277	0.147	1	7	VTA1
DIP2A.3	0.00129265476182746	-1.40389762107419	0.157	0.315	1	7	DIP2A
DYNC1H1.3	0.00129567630837749	-0.955979257131033	0.277	0.439	1	7	DYNC1H1
KANSL1.2	0.00129595323786428	-1.26198853240223	0.145	0.307	1	7	KANSL1
DLST	0.00129663234679294	1.06928000970266	0.205	0.096	1	7	DLST
MDH1	0.00130461125399432	0.513751223100673	0.506	0.318	1	7	MDH1
IER5.4	0.0013060111492415	0.413915059852927	0.651	0.455	1	7	IER5
CYBA.2	0.00130630140842755	-0.277715235219679	0.964	0.974	1	7	CYBA
PSIP1.3	0.0013134937715255	-0.948202452870573	0.253	0.428	1	7	PSIP1
ATP2C1	0.00131349624637952	1.59957172666325	0.108	0.037	1	7	ATP2C1
AGFG1.1	0.00131887504094129	0.815177700785685	0.373	0.226	1	7	AGFG1
TPST2.4	0.00132274661048211	-0.905506766883205	0.349	0.498	1	7	TPST2
AC004687.1.1	0.00132552429223896	-0.445573393851131	0.855	0.895	1	7	AC004687.1
KCMF1	0.00132688002840187	0.768029879216727	0.41	0.256	1	7	KCMF1
MSI2.1	0.00132932848373235	-1.92844598252192	0.048	0.188	1	7	MSI2
SUCLG1.1	0.00133315804904111	0.657749882430436	0.41	0.247	1	7	SUCLG1
SUPT5H	0.00133546212745499	0.861835297247897	0.313	0.176	1	7	SUPT5H
ZNF696	0.00133900597676961	1.32454929351817	0.133	0.051	1	7	ZNF696
PRKRIP1	0.00133910912393313	0.933314349762924	0.277	0.147	1	7	PRKRIP1
REV1.1	0.00135233961895527	0.774435760043284	0.313	0.173	1	7	REV1
CHD9.1	0.00136029536096618	0.874048982183525	0.313	0.176	1	7	CHD9
ZNF683.5	0.0013627780885611	-3.76060313588393	0.024	0.149	1	7	ZNF683
GUCD1	0.00136523728740959	1.14421916496592	0.169	0.072	1	7	GUCD1
SMIM19	0.00137208028322109	0.612120634410131	0.386	0.224	1	7	SMIM19
MIAT.3	0.00138972335629661	-2.11142027207868	0.072	0.215	1	7	MIAT
DSTN.3	0.00139890622115003	-1.09069959458411	0.217	0.382	1	7	DSTN
FLAD1	0.00139896233123975	1.06928000970266	0.205	0.096	1	7	FLAD1
FAM83G	0.00140883073819989	1.44888756344322	0.108	0.037	1	7	FAM83G
NFKBIE.1	0.00142196028535672	1.42788545976635	0.169	0.075	1	7	NFKBIE
MIOS	0.00143196807735639	1.23766729797053	0.145	0.058	1	7	MIOS
MAP3K3.1	0.00143384156181531	-2.43769733533782	0.036	0.167	1	7	MAP3K3
FBXO42	0.0014372256072491	0.910922551524886	0.241	0.12	1	7	FBXO42
SLC30A5	0.00143878768793912	1.00401596675824	0.205	0.096	1	7	SLC30A5
SCML4.4	0.00143942363031002	-3.51266827589596	0.012	0.13	1	7	SCML4
ATP8A1.1	0.00144397667508506	-2.42904969169469	0.036	0.167	1	7	ATP8A1
CD8A.2	0.00144549057611197	-1.47693197563673	0.096	0.244	1	7	CD8A
CPSF2	0.00145961839931674	0.762084343184596	0.349	0.204	1	7	CPSF2
RBX1	0.00146192950770089	0.463012217985611	0.711	0.526	1	7	RBX1
AC005261.1	0.00147303982092042	0.807780533361159	0.337	0.195	1	7	AC005261.1
CBR1	0.00147609365690546	0.992873541233489	0.277	0.151	1	7	CBR1
RBM6	0.00148147745906805	0.790777125530683	0.301	0.164	1	7	RBM6
UXS1	0.00148721037689047	1.08608865641698	0.193	0.088	1	7	UXS1
RAB29	0.00149121089017661	-1.09425864847577	0.241	0.397	1	7	RAB29
HIST2H2AC	0.00150563174921248	-1.26914727003572	0.193	0.348	1	7	HIST2H2AC
SAR1A.2	0.0015084192824822	0.55812783139051	0.578	0.396	1	7	SAR1A
SAMD9L.2	0.00151586347686513	-1.21081853670704	0.253	0.41	1	7	SAMD9L
UBFD1	0.00153114322170292	1.11832214912221	0.193	0.089	1	7	UBFD1
MAPK1IP1L.3	0.00153354094679205	0.743676847615077	0.386	0.238	1	7	MAPK1IP1L
NDUFA10	0.00153727047744878	1.09970964500279	0.169	0.073	1	7	NDUFA10
MIDN.1	0.0015390218961047	-0.815620989488265	0.289	0.463	1	7	MIDN
MFSD10.1	0.00154214054839936	0.556046687891973	0.53	0.345	1	7	MFSD10
SCAF4.1	0.00154382243470795	1.00369636036368	0.241	0.123	1	7	SCAF4
TVP23B	0.00156147444153787	1.22811086778268	0.193	0.09	1	7	TVP23B
HSPA1B.1	0.00156456001335244	0.462773274778723	0.133	0.051	1	7	HSPA1B
UBE2O	0.00156521537208425	1.01101271384519	0.217	0.105	1	7	UBE2O
EIF1B.2	0.00156581376520636	0.567638689570588	0.651	0.496	1	7	EIF1B
CD226.2	0.00157121751108963	0.901057313194022	0.241	0.121	1	7	CD226
NDUFA2	0.00158082023516387	0.535391968227582	0.542	0.362	1	7	NDUFA2
INO80	0.00158533773257289	0.813899324478932	0.325	0.186	1	7	INO80
DNAAF2	0.00158809976951809	0.873718114065262	0.229	0.112	1	7	DNAAF2
FCRL3.3	0.00160504158763402	1.10934448146749	0.253	0.134	1	7	FCRL3
ERF.1	0.00161164096153958	1.04593691865635	0.169	0.073	1	7	ERF
NDUFC2.1	0.00161474144388412	0.853544248438421	0.325	0.186	1	7	NDUFC2
KAT2B	0.00162227199155191	-6.94331832946422	0	0.108	1	7	KAT2B
RCOR1.1	0.00162275317210298	1.05020400592853	0.229	0.115	1	7	RCOR1
PSMD4	0.00162373204745868	0.632704210584377	0.53	0.372	1	7	PSMD4
RNF10.1	0.00162575791902976	0.776487540123382	0.361	0.213	1	7	RNF10
MAPKAPK5	0.00163505712117035	1.11389300349125	0.205	0.098	1	7	MAPKAPK5
BCL2L13	0.00163608447625349	1.12583309350039	0.181	0.081	1	7	BCL2L13
MRPL51.1	0.00163660246625202	0.481256591483005	0.578	0.398	1	7	MRPL51
BAG5.1	0.0016698991493655	0.708097704980268	0.422	0.267	1	7	BAG5
CIB1.4	0.00167775850193772	-0.677237205488012	0.446	0.598	1	7	CIB1
RHOT2	0.00167969452500267	1.38538120404386	0.108	0.038	1	7	RHOT2
CDR2	0.00168332241779545	1.37003246941352	0.133	0.052	1	7	CDR2
PIM2.3	0.00168587494411035	1.00352892825746	0.253	0.133	1	7	PIM2
SRPRA.1	0.00168668979243383	0.547584379535977	0.518	0.344	1	7	SRPRA
P2RY10.4	0.00169038129097011	-2.05996135220408	0.06	0.197	1	7	P2RY10
NFE2L2	0.00169668704455237	1.3648188070056	0.108	0.038	1	7	NFE2L2
ARRDC3	0.00172803704741291	-1.85985358677323	0.048	0.184	1	7	ARRDC3
GLRX.3	0.00173100433307356	-6.86361636943568	0	0.106	1	7	GLRX
CCND3.2	0.00174188752742389	-0.972100410385407	0.217	0.384	1	7	CCND3
USP49	0.00174543583134361	1.12715866757699	0.133	0.051	1	7	USP49
CKAP2.3	0.0017460964770613	-1.84106045526937	0.06	0.199	1	7	CKAP2
SAP30BP	0.00176029745673932	0.622346652348829	0.41	0.249	1	7	SAP30BP
MYH9.2	0.00176556628127852	-0.523037937010952	0.675	0.795	1	7	MYH9
DPP7	0.00176582431641073	0.520037122669968	0.542	0.363	1	7	DPP7
SRSF11	0.00178451512745664	0.378137442798545	0.855	0.67	1	7	SRSF11
ERN1.3	0.001790363460055	-1.29824686004355	0.145	0.299	1	7	ERN1
CD69.4	0.00179258485351735	0.317439213292304	0.651	0.506	1	7	CD69
PRKX.1	0.00179545863789825	-0.932167339399355	0.265	0.427	1	7	PRKX
ANAPC11.1	0.0018064434354238	0.450438223729882	0.59	0.397	1	7	ANAPC11
KANSL2	0.00181494510389667	0.973914225330155	0.217	0.106	1	7	KANSL2
TM7SF3.2	0.00181613406623923	-2.28313561719955	0.036	0.164	1	7	TM7SF3
SLC39A7.1	0.0018197858856005	0.728951222910888	0.325	0.185	1	7	SLC39A7
CTNNA1.1	0.00182976666103219	1.06570848644097	0.205	0.099	1	7	CTNNA1
MSH6	0.00183009798788336	0.854745162786799	0.253	0.13	1	7	MSH6
KDM7A.1	0.00183849007410307	-1.32446275255909	0.169	0.32	1	7	KDM7A
TIGD1	0.00184012469308223	1.53606536726389	0.108	0.038	1	7	TIGD1
NCBP1	0.00184529658766926	1.23253181695862	0.181	0.083	1	7	NCBP1
DENR	0.00185858965337221	0.740522164231404	0.41	0.255	1	7	DENR
CREB1.2	0.00186057475058834	0.737666263241015	0.386	0.237	1	7	CREB1
TMEM138	0.00186310182760639	0.911159434577326	0.217	0.105	1	7	TMEM138
UCP2.2	0.00186311637711673	-1.71494438867517	0.096	0.24	1	7	UCP2
CTDSP2.2	0.00186649692308714	-1.40157862918796	0.133	0.282	1	7	CTDSP2
ZBTB7A.3	0.00189223822897562	-0.615907994918376	0.542	0.669	1	7	ZBTB7A
RESF1.2	0.00189290442573998	-0.92262024655735	0.241	0.399	1	7	RESF1
HRAS	0.00189606244487117	1.02102275960628	0.193	0.09	1	7	HRAS
ZAP70.2	0.00189614205149332	-0.952183537463311	0.313	0.456	1	7	ZAP70
MCTP2.1	0.00189659910901498	-1.15538975469627	0.205	0.36	1	7	MCTP2
SSB.1	0.00189844820741753	0.781733192405538	0.554	0.403	1	7	SSB
HSBP1.1	0.00190440413933086	0.815000650224514	0.289	0.158	1	7	HSBP1
STIM2	0.00190628450307905	-1.10191633714558	0.181	0.341	1	7	STIM2
AL390728.6.2	0.00190937395386925	-1.51879635953629	0.072	0.215	1	7	AL390728.6
TMEM192.1	0.00192692179656813	0.902706932092047	0.229	0.114	1	7	TMEM192
SGTA	0.00193189997036655	1.10574966164598	0.205	0.099	1	7	SGTA
TCEAL8.2	0.00193903385650077	-1.89836234522945	0.06	0.195	1	7	TCEAL8
OTUD6B-AS1	0.00194026728507531	-1.34909819293512	0.108	0.259	1	7	OTUD6B-AS1
COA8	0.00196162045925983	1.16424944489778	0.193	0.091	1	7	COA8
AAGAB	0.00196556004013615	0.973914225330155	0.217	0.106	1	7	AAGAB
TCTN3.1	0.00197487763978493	1.26596840780364	0.157	0.067	1	7	TCTN3
MAZ	0.00197830976250455	1.15563759773416	0.157	0.067	1	7	MAZ
DNAJC3	0.00199123777691951	0.667008011997652	0.506	0.352	1	7	DNAJC3
CCDC186	0.00199819184175374	-1.03193736293426	0.229	0.39	1	7	CCDC186
BRPF1.1	0.00199913205104718	1.09398286182765	0.229	0.118	1	7	BRPF1
VGLL4.1	0.00201346993053324	-1.47718076492842	0.096	0.243	1	7	VGLL4
PRMT2.3	0.00201590696837763	-1.71424888061206	0.084	0.225	1	7	PRMT2
TBCA	0.00201965145902002	0.480439396746112	0.614	0.432	1	7	TBCA
SLC44A2.2	0.00202301771468229	-1.54829330093587	0.096	0.241	1	7	SLC44A2
CTSW.4	0.00202494951675481	-0.60737865551478	0.675	0.749	1	7	CTSW
ATP10A.4	0.00203355342531342	-2.07905978508855	0.036	0.164	1	7	ATP10A
BAZ2A.1	0.00204246731214642	0.634131791701225	0.506	0.36	1	7	BAZ2A
RALA.2	0.00205362177846453	0.628225539659601	0.398	0.24	1	7	RALA
BAZ1B	0.00206228701265534	0.5232846182269	0.627	0.449	1	7	BAZ1B
ATXN1.3	0.00206597892565698	0.78345745172111	0.349	0.209	1	7	ATXN1
ZNF410.2	0.0020725652609956	0.896260276109078	0.217	0.106	1	7	ZNF410
NMT2.3	0.00207492185045887	-2.08322746344872	0.048	0.178	1	7	NMT2
MGAT1.3	0.0020840457700111	-0.822160427634943	0.373	0.516	1	7	MGAT1
ECSIT	0.00209504151093574	1.29723851240924	0.145	0.06	1	7	ECSIT
RER1.2	0.00209512907451029	0.481029338330512	0.542	0.356	1	7	RER1
ATG5.1	0.00211311773733271	1.12513674826456	0.217	0.109	1	7	ATG5
KANSL1-AS1.4	0.0021313360461569	-2.01505522244715	0.036	0.163	1	7	KANSL1-AS1
ARF5	0.00213418860363856	0.683021445629261	0.434	0.284	1	7	ARF5
EIF1AY	0.00213669605136215	0.676503731786786	0.337	0.194	1	7	EIF1AY
AGGF1	0.0021377305114806	0.579849687074905	0.361	0.208	1	7	AGGF1
SNRNP25	0.00214650578338605	1.14490563337403	0.169	0.075	1	7	SNRNP25
IKBKB	0.00214888473204369	0.874626608514687	0.301	0.173	1	7	IKBKB
KLHL2	0.00215131795304173	1.35471107353322	0.133	0.053	1	7	KLHL2
U2SURP.1	0.00217018833489561	0.471398868069971	0.651	0.491	1	7	U2SURP
S100A11.4	0.00217416166449344	-0.850337740251434	0.518	0.625	1	7	S100A11
USP9Y	0.00219183444081215	-1.5053778588358	0.108	0.252	1	7	USP9Y
LIG4	0.00220248777410387	1.22076147750227	0.157	0.068	1	7	LIG4
PEPD.1	0.00220985172310098	0.952674380444708	0.265	0.144	1	7	PEPD
KLHDC4.1	0.00221064231269194	0.978845278346555	0.241	0.126	1	7	KLHDC4
PPP1R12A.2	0.00221654714852312	-0.812153468443473	0.434	0.559	1	7	PPP1R12A
NAB1.4	0.00221818772273356	0.976611551449019	0.217	0.108	1	7	NAB1
ADI1.2	0.00222929274850664	-2.40279133328933	0.036	0.159	1	7	ADI1
METTL3	0.00223758062366068	1.09970964500279	0.169	0.075	1	7	METTL3
SNRPN.3	0.00225884738037399	-0.978127913378277	0.205	0.368	1	7	SNRPN
CKS1B	0.00227244462810105	1.33839727237289	0.145	0.061	1	7	CKS1B
CARD11	0.00228663976909365	-1.47558389720071	0.072	0.212	1	7	CARD11
SNX5	0.0023185265757116	0.778820467155164	0.337	0.2	1	7	SNX5
ZNF324	0.00232115405355247	0.951207613461166	0.193	0.091	1	7	ZNF324
USP16.2	0.00232665579470207	0.564630347216767	0.494	0.337	1	7	USP16
HTATSF1.1	0.00232699386005736	0.835277663549048	0.361	0.22	1	7	HTATSF1
USF2.3	0.00234229733163896	-0.875309010713531	0.277	0.435	1	7	USF2
RASGEF1B.4	0.00235024785645036	0.59237234624483	0.373	0.222	1	7	RASGEF1B
EZH2	0.00235438007865951	1.03795786757786	0.157	0.067	1	7	EZH2
MIIP	0.00235857159355167	1.09112855974537	0.193	0.092	1	7	MIIP
MRPL1	0.00236242464646118	0.860443296897814	0.229	0.115	1	7	MRPL1
ARFGEF2	0.00238188388238453	0.906894339807632	0.241	0.126	1	7	ARFGEF2
LAT2.2	0.00239601801035434	-0.950735839166431	0.253	0.41	1	7	LAT2
PTBP1.1	0.00239718524871696	0.603247058608884	0.422	0.266	1	7	PTBP1
SIKE1	0.0023985389310919	0.70121185431905	0.373	0.229	1	7	SIKE1
RASA3.3	0.00241911387886416	-0.916297223271605	0.217	0.381	1	7	RASA3
NSF	0.0024318697863332	0.717098681808855	0.325	0.187	1	7	NSF
IQCB1	0.00243567554895904	1.11643240043104	0.145	0.06	1	7	IQCB1
PLPBP	0.00244639006477228	0.905617068763959	0.277	0.153	1	7	PLPBP
SPATA5	0.00246717742401648	1.11070895143246	0.157	0.068	1	7	SPATA5
PEX3	0.00246884607542274	1.11167462121316	0.193	0.093	1	7	PEX3
ZNHIT2	0.00246936659429229	1.07795946045381	0.169	0.076	1	7	ZNHIT2
CASP1.1	0.0024752111252956	-3.40380837404556	0.012	0.121	1	7	CASP1
MR1	0.00247707063256219	-1.55384361882802	0.072	0.21	1	7	MR1
AC005899.6.2	0.00247803038796104	-3.40380837404556	0.012	0.121	1	7	AC005899.6
CNNM3.2	0.00248450791218399	-1.72494811158549	0.048	0.178	1	7	CNNM3
CASP10.3	0.00249765200841982	-6.77133263140859	0	0.1	1	7	CASP10
SDHB	0.00250134355221609	0.759703051084446	0.373	0.236	1	7	SDHB
CACYBP.1	0.00253007437729088	0.601281137664321	0.482	0.317	1	7	CACYBP
RPL35A.3	0.00253526183882794	-0.252003754792332	1	0.996	1	7	RPL35A
CCNL2	0.00253646065491236	0.700133295907147	0.361	0.219	1	7	CCNL2
RPL13A.3	0.00254197755221401	-0.282053421409439	1	0.996	1	7	RPL13A
FAM214A.2	0.00256614897818224	-1.7489777607946	0.072	0.206	1	7	FAM214A
RILPL2.4	0.00258186803770817	0.44313579238636	0.337	0.196	1	7	RILPL2
BAX	0.00258876180613161	0.509408737478619	0.386	0.227	1	7	BAX
CLSTN3.3	0.00259853588903995	-1.65437980349254	0.06	0.193	1	7	CLSTN3
ADD1.2	0.00259964361585043	-1.11948271395945	0.205	0.352	1	7	ADD1
COPS4	0.00260463821099568	0.736499383788275	0.301	0.169	1	7	COPS4
TLE1.4	0.00262538380695476	-1.76597886239247	0.084	0.219	1	7	TLE1
SBK1.3	0.00263112075210667	-2.65935545953033	0.024	0.139	1	7	SBK1
TMBIM1.2	0.00263112726532918	0.765104542854552	0.313	0.179	1	7	TMBIM1
ANKRD26	0.00263822136111577	-2.88669288327233	0.024	0.138	1	7	ANKRD26
SGF29	0.00265139130627298	1.27043754028642	0.145	0.061	1	7	SGF29
GALNT11.3	0.00266301107272184	-1.99307341841241	0.048	0.174	1	7	GALNT11
TIMP1.4	0.00266619070787974	-1.44292170123998	0.133	0.278	1	7	TIMP1
CPNE3.2	0.00266840922260035	-1.0499935062304	0.217	0.369	1	7	CPNE3
MAGT1.2	0.00267324665605085	0.964262502577509	0.277	0.158	1	7	MAGT1
LEO1	0.00267946282792886	0.78885535267593	0.325	0.191	1	7	LEO1
BTF3L4	0.00267987211541864	0.750796316254521	0.289	0.16	1	7	BTF3L4
CLPTM1.1	0.00268028766149709	0.716458540615869	0.289	0.159	1	7	CLPTM1
RABEPK	0.00268300027794317	1.34454536741178	0.108	0.04	1	7	RABEPK
PSMG4	0.00268514992978512	1.17692817517149	0.169	0.077	1	7	PSMG4
RHOBTB3.3	0.00268629369136667	-2.31164238912004	0.036	0.156	1	7	RHOBTB3
DGKD.3	0.0027088177735932	-1.07569715565399	0.181	0.333	1	7	DGKD
LRPAP1	0.00271713673890391	0.523191826456223	0.554	0.394	1	7	LRPAP1
TAB3	0.00273441616333477	1.3048336535547	0.108	0.04	1	7	TAB3
MSANTD2	0.00274824622572722	1.32454794686072	0.133	0.054	1	7	MSANTD2
TPRA1	0.00274881468074387	1.09559818242624	0.157	0.069	1	7	TPRA1
SNUPN	0.00275549713051606	1.20967766615014	0.157	0.069	1	7	SNUPN
LYPLA1.2	0.00275665864931373	0.904375036944324	0.337	0.211	1	7	LYPLA1
ZBTB4.2	0.00276585794437864	-1.5329832216188	0.096	0.235	1	7	ZBTB4
RAD51C	0.0027680016642972	1.46942577441296	0.133	0.055	1	7	RAD51C
CCNL1	0.00277768601777727	0.616582928687404	0.41	0.258	1	7	CCNL1
FH	0.00278173583245978	1.06720611027384	0.169	0.076	1	7	FH
MHENCR.4	0.00278288802806681	-1.58438789970062	0.096	0.233	1	7	MHENCR
P2RX4	0.00278430903002019	1.0781836916482	0.145	0.061	1	7	P2RX4
ZBTB37.2	0.00279241803199834	-1.17691366944011	0.12	0.268	1	7	ZBTB37
MTMR14.1	0.00280261185636384	0.759682186445439	0.301	0.171	1	7	MTMR14
BAP1	0.00280421420378496	1.14490563337403	0.169	0.077	1	7	BAP1
SYK.5	0.00282894387847133	-1.9134825769161	0.06	0.188	1	7	SYK
KRT10	0.00283281960435425	0.408046527038674	0.723	0.572	1	7	KRT10
RPUSD2	0.00287999325246503	1.28921624756673	0.12	0.047	1	7	RPUSD2
TRIR.1	0.00289892301984652	-0.421012651811947	0.831	0.851	1	7	TRIR
COA6.1	0.00291147730297631	0.819255964254443	0.337	0.204	1	7	COA6
EIF4E2	0.00291865949092349	0.77024891935341	0.289	0.162	1	7	EIF4E2
ARFIP1	0.00292180513562026	0.805688491476478	0.241	0.126	1	7	ARFIP1
PRKRA.2	0.00292395174562029	0.826114236165341	0.229	0.117	1	7	PRKRA
OGFOD1	0.00293063290201645	1.29646685270455	0.181	0.087	1	7	OGFOD1
PRPF8	0.00293768128797311	0.70347160965592	0.373	0.229	1	7	PRPF8
LRRC14	0.00294874350574941	1.1313211857969	0.157	0.069	1	7	LRRC14
SSH2.3	0.00295767891489715	-1.67976022939062	0.084	0.218	1	7	SSH2
SERF2.2	0.00296263493428281	0.330645979759803	0.855	0.704	1	7	SERF2
SENP6.1	0.00297457432281421	0.479809124130816	0.506	0.331	1	7	SENP6
DOCK11	0.00297547721738638	-1.30271574301951	0.157	0.299	1	7	DOCK11
PTPN2	0.00298489024556049	0.602174700899104	0.361	0.214	1	7	PTPN2
ERO1A	0.00298812034778619	0.827249851197364	0.253	0.135	1	7	ERO1A
SLC4A7.2	0.00302685148792654	0.613112283541964	0.361	0.218	1	7	SLC4A7
PSMB10.4	0.00302867876084126	-0.63311471767312	0.494	0.618	1	7	PSMB10
HIBADH	0.003034620547763	0.99558716412806	0.193	0.093	1	7	HIBADH
HACD4.2	0.00304711280108083	-1.76717680022543	0.048	0.174	1	7	HACD4
NPIPB5	0.00304908082344698	1.13438748029184	0.169	0.078	1	7	NPIPB5
GPN3	0.0030723042255641	0.933997947065484	0.193	0.093	1	7	GPN3
CCNT1.2	0.00310241443149356	0.740859092752701	0.325	0.192	1	7	CCNT1
TCF25.1	0.00310701148044162	-0.585639186073765	0.53	0.654	1	7	TCF25
SIL1	0.00310983939941559	1.07226498674564	0.157	0.069	1	7	SIL1
NUBP1	0.00311705958509705	1.0927682085091	0.205	0.103	1	7	NUBP1
ACTN4.1	0.00313246117588039	0.462295916007359	0.602	0.441	1	7	ACTN4
FAM3A	0.00314060236445729	0.913901670269089	0.205	0.101	1	7	FAM3A
OPA1	0.00314285301468691	0.677911686361903	0.301	0.17	1	7	OPA1
ZC3H7A.4	0.00316019418449909	0.515890650345275	0.422	0.263	1	7	ZC3H7A
HCP5	0.00316711488194029	1.285380329122	0.108	0.04	1	7	HCP5
MED17	0.00317044104032327	0.842999779807539	0.241	0.127	1	7	MED17
KLRC1.2	0.0031739553864572	1.26587474890287	0.181	0.085	1	7	KLRC1
APOL2.3	0.0031996345945162	-1.03577308179637	0.157	0.311	1	7	APOL2
PHF21A	0.00320657781078553	-1.6444268678139	0.084	0.216	1	7	PHF21A
FBXO22.1	0.00320658722968519	0.904154649737691	0.253	0.139	1	7	FBXO22
SPTLC1	0.00321903554887584	1.30677540254322	0.12	0.048	1	7	SPTLC1
TMEM251	0.00322188329587756	0.947404916987123	0.229	0.12	1	7	TMEM251
MED11	0.00322385987179396	0.809959130150194	0.277	0.155	1	7	MED11
GK5.1	0.00322601238131224	-1.01448963087972	0.289	0.432	1	7	GK5
HELZ.2	0.00322641093478019	-0.897723419045879	0.289	0.437	1	7	HELZ
SETX	0.00323146434709712	-0.764741871508419	0.41	0.538	1	7	SETX
NUDT14.3	0.00325674012933727	-1.63790860224809	0.084	0.216	1	7	NUDT14
ATP5MPL	0.00326080893302306	0.327010337904657	0.771	0.584	1	7	ATP5MPL
CDK7.1	0.00326134265675951	1.11931496618463	0.157	0.07	1	7	CDK7
NFYB.1	0.00327207649634045	0.659463720336579	0.349	0.207	1	7	NFYB
BICD2	0.00327697526548994	0.757035272702825	0.265	0.144	1	7	BICD2
CCNJL.1	0.00327965965873673	0.652763069740611	0.289	0.161	1	7	CCNJL
RAD23B.1	0.0032824230786672	1.1377225542441	0.193	0.094	1	7	RAD23B
THUMPD1	0.00328297954384782	0.840085385543198	0.337	0.208	1	7	THUMPD1
TIMM21	0.00328528549886587	1.21285790604118	0.169	0.079	1	7	TIMM21
PRDM4	0.00329254603834477	1.11643240043104	0.145	0.062	1	7	PRDM4
NPAT	0.00329335270119931	0.648785950996938	0.313	0.179	1	7	NPAT
ORAI2.2	0.00330494718777449	0.403018243842292	0.506	0.325	1	7	ORAI2
DMAC1.2	0.00331055932161879	0.760489831864271	0.277	0.154	1	7	DMAC1
BROX	0.00332559240286913	-1.25214483636702	0.133	0.276	1	7	BROX
